# artifact_type: raw_data
# circuit_file: 06_njf_source_follower.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\06_njf_source_follower.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:29.543802

Time (s),V(in),I(VIN),V(gate),V(sfollow),V(vdd),I(VDD)
0.004002800000000005,0.0017592011341131038,-2.1546299235346462e-09,0.0017717263507382945,2.399735386731426,10.0,-0.00047994669444051397
0.004012800000000005,0.008033810013342508,-8.427878801309588e-09,0.008046282317424075,2.4053071639361288,10.0,-0.0004810610511913893
0.004022800000000004,0.014276713114747572,-1.4667996492759294e-08,0.01428906993945267,2.410851435303589,10.0,-0.0004821699081354325
0.004032800000000004,0.020463272551898185,-2.0849971961618696e-08,0.020475451786761013,2.416346303063169,10.0,-0.00048326888609295793
0.0040428000000000035,0.026569072801067118,-2.6949791774935616e-08,0.026581013037111266,2.421770056627251,10.0,-0.0004843536425465089
0.004052800000000003,0.032570017058144995,-3.294299863627892e-08,0.03258165783023709,2.4271012584620513,10.0,-0.0004854198903512241
0.004062800000000003,0.03844242233771978,-3.880632401271483e-08,0.03845370436319863,2.4323188294717424,10.0,-0.0004864634132726309
0.004072800000000002,0.044163112938999445,-4.45162440000646e-08,0.044173978351638235,2.437402132596577,10.0,-0.00048748008425292255
0.004082800000000002,0.0497095119097157,-5.005060800013228e-08,0.04971990448809449,2.442331055229982,10.0,-0.0004884658803412378
0.0040928000000000015,0.05505973014704072,-5.538719043129969e-08,0.05506959553642734,2.4470860891767905,10.0,-0.0004894169002387372
0.004102800000000001,0.06019265278387336,-6.050531403678505e-08,0.06020193871073763,2.4516484087632007,10.0,-0.0004903293783744544
0.004112800000000001,0.06508802251957532,-6.538439601029566e-08,0.06509667899788936,2.4559999458320103,10.0,-0.0004911997014485081
0.0041228,0.06972651956628123,-7.000556458656992e-08,0.06973449909479229,2.460123462264897,10.0,-0.0004920244213870717
0.0041328,0.07408983789527553,-7.43501982983924e-08,0.07409709564497216,2.4640026187718576,10.0,-0.0004928002706492407
0.0041427999999999994,0.07816075748252489,-7.84015345769995e-08,0.07816725147355714,2.467622040622261,10.0,-0.0004935241738390772
0.004152799999999999,0.08192321226824423,-8.214320089405813e-08,0.08192890353559913,2.4709673790852746,10.0,-0.0004941932615185607
0.004162799999999999,0.08536235356229634,-8.556081428426343e-08,0.08536720630957535,2.47402536927502,10.0,-0.0004948048802457805
0.004172799999999998,0.08846460864518751,-8.864050333318163e-08,0.08846859038587844,2.4767838832081766,10.0,-0.0004953566047287694
0.004182799999999998,0.09121773433339181,-9.137049756385851e-08,0.09122081601907826,2.479231978801139,10.0,-0.0004958462460802338
0.004192799999999997,0.09361086529760085,-9.373963937367447e-08,0.09361302143260265,2.481359943653727,10.0,-0.0004962718621168705
0.004202799999999997,0.09563455694321674,-9.573896244188806e-08,0.09563576568520948,2.4831593343724347,10.0,-0.000496631763676092
0.004212799999999997,0.09728082268385084,-9.736019289038889e-08,0.09728106593006693,2.484623010337723,10.0,-0.000496924522938258
0.004222799999999996,0.09854316546073202,-9.859731603042987e-08,0.0985424289194035,2.4857451627044362,10.0,-0.0004971489776544047
0.004232799999999996,0.09941660338362979,-9.944506612624693e-08,0.09941487663039048,2.4865213375732105,10.0,-0.0004973042373208614
0.004242799999999995,0.09989768939209812,-9.99004810021964e-08,0.09989496591112317,2.4869484541761917,10.0,-0.0004973896853197601
0.004252799999999995,0.09998452485944892,-9.996138003801058e-08,0.09998080206916879,2.4870248170653038,10.0,-0.0004974049828359028
0.0042627999999999945,0.09967676708576392,-9.962790635184571e-08,0.09967204634905187,2.4867501231806064,10.0,-0.0004973500687786014
0.004272799999999994,0.09897563065037465,-9.890099277737319e-08,0.09896991726916697,2.4861254628387126,10.0,-0.0004972251614869805
0.004282799999999994,0.09788388261847282,-9.778389149783795e-08,0.09787718581284377,2.4851533155688843,10.0,-0.0004970307564082788
0.004292799999999993,0.09640583162076823,-9.628062800498549e-08,0.09639816449254167,2.483837539885915,10.0,-0.0004967676255134279
0.004302799999999993,0.09454731084929135,-9.439751831596954e-08,0.0945386903303332,2.4821833579666635,10.0,-0.0004964368127655661
0.0043127999999999925,0.09231565503645023,-9.21416110563622e-08,0.0923061018218452,2.4801973343743193,10.0,-0.0004960396313649085
0.004322799999999992,0.08971967150819102,-8.952219249930282e-08,0.08970920997456822,2.4778873498393037,10.0,-0.0004955776569843806
0.004332799999999992,0.08676960542550796,-8.654921716810815e-08,0.08675826353483683,2.475262569288831,10.0,-0.0004950527229041768
0.004342799999999991,0.0834770993514726,-8.323480119726279e-08,0.08346490854070965,2.472333405185156,10.0,-0.0004944669111424105
0.004352799999999991,0.07985514730335608,-7.959164198198532e-08,0.07984214236037723,2.4691114753923964,10.0,-0.000493822545578837
0.0043627999999999905,0.07591804347117978,-7.56345004664788e-08,0.0759042623974887,2.4656095566909824,10.0,-0.0004931221810995368
0.00437279999999999,0.07168132580507743,-7.137861062454787e-08,0.07166680966583089,2.4618415331928145,10.0,-0.0004923685948394763
0.00438279999999999,0.06716171469410515,-6.684115148349046e-08,0.06714650745604807,2.4578223408144964,10.0,-0.00049156477351886
0.004392799999999989,0.062377046978504325,-6.203964729445399e-08,0.06236119533645336,2.453567907107041,10.0,-0.0004907139029679541
0.004402799999999989,0.05734620555584144,-5.699343029290371e-08,0.05732975874840254,2.449095087619581,10.0,-0.0004898193538505069
0.004412799999999988,0.0520890448588389,-5.1722032599552104e-08,0.052072054474085534,2.444421598144628,10.0,-0.0004888846696484705
0.004422799999999988,0.0466263124989992,-4.624664084150465e-08,0.04660883227087862,2.439565944043076,10.0,-0.000487913550998087
0.004432799999999988,0.0409795673852619,-4.0588480942557736e-08,0.0409616529815324,2.4345473460281477,10.0,-0.00048690984237609314
0.004442799999999987,0.0351710946408388,-3.477026582279774e-08,0.03515280344337547,2.4293856636295286,10.0,-0.0004858775152651873
0.004452799999999987,0.02922381765401304,-2.881457444436214e-08,0.02920520853234838,2.424101315738771,10.0,-0.00048482065378152583
0.004462799999999986,0.02316120760999922,-2.274529388879981e-08,0.023142340688992895,2.418715199484487,10.0,-0.0004837434369449056
0.004472799999999986,0.01700719086089764,-1.6585994024390094e-08,0.016988127283451743,2.4132486068386734,10.0,-0.0004826501235015712
0.004482799999999986,0.010786054499314518,-1.0361365438815023e-08,0.010766856185071307,2.407723140235339,10.0,-0.00048154503353714517
0.004492799999999985,0.004522350508302886,-4.095591163736853e-09,0.0045030799092766645,2.402160626601452,10.0,-0.00048043253280916076
0.004502799999999985,-0.0017592011341003037,2.186218051860797e-09,-0.0017784812799920848,2.3965830310882295,10.0,-0.0004793170139567593
0.004512799999999984,-0.008033810013329394,8.459653423305638e-09,-0.008053036929863798,2.391012369914522,10.0,-0.0004782028805987437
0.004522799999999984,-0.014276713114734899,1.4699574007234067e-08,-0.01429582423513215,2.3854706236038528,10.0,-0.000477094528473998
0.0045327999999999835,-0.02046327255188635,2.0881736247264915e-08,-0.020482205765732328,2.379979650031313,10.0,-0.00047599632953598814
0.004542799999999983,-0.026569072801054777,2.6981359447023068e-08,-0.026587766699422283,2.3745610985515917,10.0,-0.0004749126133045678
0.004552799999999983,-0.032570017058132894,3.297475365676705e-08,-0.03258841117593488,2.3692363246199353,10.0,-0.0004738476512660128
0.004562799999999982,-0.03844242233770764,3.883788320547393e-08,-0.038460457392325315,2.3640263061671027,10.0,-0.0004728056386564816
0.004572799999999982,-0.04416311293898796,4.4547991387769437e-08,-0.04418073106423267,2.358951561121663,10.0,-0.00047179067948199815
0.0045827999999999815,-0.0497095119097046,5.008216057665604e-08,-0.04972665688418949,2.3540320673367012,10.0,-0.0004708067689715989
0.004592799999999981,-0.05505973014703004,5.54189322522769e-08,-0.055076347616050784,2.349287184279794,10.0,-0.0004698577794410852
0.004602799999999981,-0.06019265278386313,6.053686222792787e-08,-0.06020869047391147,2.3447355777358303,10.0,-0.00046894744371606123
0.00461279999999998,-0.06508802251956534,6.541613462550389e-08,-0.0651034304446294,2.340395146853288,10.0,-0.00046807934207393487
0.00462279999999998,-0.06972651956627206,7.00371108539044e-08,-0.06974125022510873,2.336282954761903,10.0,-0.00046725688681270583
0.0046327999999999795,-0.07408983789526694,7.438193621797651e-08,-0.07410384645886825,2.332415162061845,10.0,-0.0004664833105003652
0.004642799999999979,-0.07816075748251691,7.843308143587469e-08,-0.07817400197102996,2.328806964385158,10.0,-0.0004657616519541108
0.004652799999999979,-0.08192321226823689,8.217494061601993e-08,-0.08193565371663968,2.3254725333090147,10.0,-0.0004650947459499122
0.004662799999999978,-0.08536235356228968,8.559236416849636e-08,-0.08537395617416856,2.322424961776851,10.0,-0.00046448521076314364
0.004672799999999978,-0.08846460864518155,8.867224717684641e-08,-0.08847533993400371,2.319676213281915,10.0,-0.0004639354395639117
0.004682799999999977,-0.09121773433338641,9.140205264879242e-08,-0.09122756525070942,2.3172370759431886,10.0,-0.00046344758967364896
0.004692799999999977,-0.09361086529759635,9.377138933744367e-08,-0.09361977034770942,2.3151171206825163,10.0,-0.000463023575754562
0.004702799999999977,-0.09563455694321299,9.577052453510482e-08,-0.0956425142837567,2.313324664608082,10.0,-0.00046266506093317616
0.004712799999999976,-0.09728082268384787,9.739195056673866e-08,-0.09728781421201606,2.3118667387737752,10.0,-0.0004623734518904854
0.004722799999999976,-0.09854316546072985,9.862888647113599e-08,-0.09854917688471283,2.3107490613853527,10.0,-0.00046214989198745116
0.004732799999999975,-0.09941660338362839,9.947683258029749e-08,-0.09942162427901612,2.3099760155892257,10.0,-0.00046199525832690824
0.004742799999999975,-0.09989768939209753,9.99320605606091e-08,-0.09990171324301957,2.309550632879431,10.0,-0.00046191015692365056
0.004752799999999975,-0.09998452485944914,9.999315575201506e-08,-0.0999875490842896,2.3094745812190483,10.0,-0.00046189492185000347
0.004762799999999974,-0.0996767670857649,9.965949521878459e-08,-0.09967879304735047,2.309748158876931,10.0,-0.0004619496124771416
0.004772799999999974,-0.09897563065037647,9.893277763337038e-08,-0.09897666365059778,2.310370293044998,10.0,-0.0004620740147238678
0.004782799999999973,-0.09788388261847553,9.781548925696937e-08,-0.09788393187736237,2.3113385441941934,10.0,-0.00046226764039580814
0.004792799999999973,-0.09640583162077163,9.631242129173878e-08,-0.09640491024010572,2.312649115200141,10.0,-0.00046252973054983215
0.0048027999999999725,-0.09454731084929553,9.442912396809278e-08,-0.09454543576090334,2.3142968661619086,10.0,-0.00046285925692046703
0.004812799999999972,-0.09231565503645514,9.217341150752345e-08,-0.09231284693538558,2.3162753339098594,10.0,-0.00046325492734666796
0.004822799999999972,-0.08971967150819667,8.955380451439177e-08,-0.08971595477104699,2.31857675708621,10.0,-0.00046371518926591193
0.004832799999999971,-0.08676960542551432,8.658102302466775e-08,-0.08676500801422694,2.321192105757376,10.0,-0.00046423823716956747
0.004842799999999971,-0.08347709935147965,8.32664176289577e-08,-0.08347165270298904,2.3241111164157267,10.0,-0.0004648220180474283
0.0048527999999999705,-0.07985514730336357,7.96234510963556e-08,-0.07984888620552937,2.327322331282113,10.0,-0.0004654642408219445
0.00486279999999997,-0.0759180434711881,7.566611900933218e-08,-0.07591100592550339,2.330813142737194,10.0,-0.00046616238366148366
0.00487279999999997,-0.07168132580508635,7.141042060627989e-08,-0.07167355287670354,2.3345698417621707,10.0,-0.0004669137052193406
0.004882799999999969,-0.06716171469411462,6.68727696689908e-08,-0.06715325034978044,2.3385776711706066,10.0,-0.0004677152537535534
0.004892799999999969,-0.06237704697851433,6.207145561605565e-08,-0.062367937913053714,2.342820882495154,10.0,-0.00046856388001614846
0.0049027999999999685,-0.057346205555852216,5.702504560223254e-08,-0.0573365010078855,2.3472827972618515,10.0,-0.0004694562479947706
0.004912799999999968,-0.052089044858849826,5.1753836806389675e-08,-0.05207879641647107,2.35194587149026,10.0,-0.00047038884934025305
0.004922799999999968,-0.046626312499010523,4.6278250891151895e-08,-0.04661557389619328,2.3567917641283374,10.0,-0.0004713580155026875
0.004932799999999967,-0.04097956738527358,4.0620278755204575e-08,-0.040968394289808106,2.3618014082148124,10.0,-0.0004723599335250128
0.004942799999999967,-0.03517109464085078,3.4801868500737576e-08,-0.03515954443464903,2.366955085460227,10.0,-0.0004733906594154291
0.004952799999999966,-0.029223817654025624,2.8846363949418252e-08,-0.029211949206661623,2.372232503016901,10.0,-0.00047444613501923527
0.004962799999999966,-0.023161207610011676,2.2776887508881016e-08,-0.023149081046390383,2.377612873084087,10.0,-0.0004755222024250827
0.004972799999999966,-0.017007190860910255,1.661777379461174e-08,-0.016994867323982445,2.383074994119821,10.0,-0.0004766146217303202
0.004982799999999965,-0.010786054499327246,1.0392948852650657e-08,-0.010773595908786201,2.3885973342637845,10.0,-0.0004777190862057523
0.004992799999999965,-0.004522350508315675,4.127360349760051e-09,-0.004509819316228618,2.39415811573607,10.0,-0.0004788312406862616
0.005,-1.2246467991473532e-16,-3.9538219103643e-10,1.2544627208305403e-05,2.3981733690073646,10.0,-0.0004796342909614282
