# artifact_type: raw_data
# circuit_file: differential_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\differential_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:08.046607

Time (s),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),I(V1),I(V2),I(V3)
0.01660559999999966,-1.6926445277707778,-0.003392282520205847,-1.6926445651567152,-0.002767337762297817,12.0,-0.00615881505430912,-0.003393112231052824,-0.8432886006372101,-0.9267105944078153,-0.0027665078099548303,-1.6926445463636115,-12.0,2.7657028232562965e-07,-0.002576999919504503,-0.002577
0.01662559999999966,-1.6931512561441133,-0.004413834000009997,-1.6931512930646957,-0.0027637501122913938,12.0,-0.0070976747985734235,-0.0044146389107763365,-0.768063081013482,-1.0018570336480792,-0.0027629212359206175,-1.6931512740576153,-12.0,2.683035887797087e-07,-0.0025769920114661563,-0.002577
0.01664559999999966,-1.6935973676044092,-0.005365487708157146,-1.6935974035582175,-0.0027130583867689684,12.0,-0.007924599971318917,-0.005366255211585066,-0.6944535237374524,-1.0753925763643437,-0.002712244713354962,-1.6935973846219592,-12.0,2.5583447597338513e-07,-0.00257698461001018,-0.002577
0.01666559999999966,-1.6939744702393755,-0.0062309070714183235,-1.693974504709408,-0.002614302533946594,12.0,-0.008626549468590069,-0.006231625548594322,-0.6235921373400002,-1.1461892681161316,-0.0026135184784030732,-1.6939744861518733,-12.0,2.394923919995746e-07,-0.0025769781405456135,-0.002577
0.01668559999999966,-1.6942753491293236,-0.006994861412230116,-1.6942753815836984,-0.00246755041707436,12.0,-0.009192453127490703,-0.0069955204920207565,-0.5566051324431487,-1.2131249898290655,-0.0024668103739621714,-1.694275363749527,-12.0,2.1969326354699472e-07,-0.0025769730122272216,-0.002577
0.016705599999999658,-1.6944942142170942,-0.007643596561989388,-1.6944942441144226,-0.0022740267949119403,12.0,-0.009613386309265465,-0.007644187321685662,-0.4945946745240152,-1.2751011796944312,-0.002273344791474498,-1.694494227365759,-12.0,1.969198987579804e-07,-0.002576969585421845,-0.002577
0.016725599999999657,-1.6946269212885423,-0.008165256122608183,-1.6946269480887897,-0.002036217066743118,12.0,-0.009882710646184567,-0.008165771204440706,-0.43861547275783835,-1.3310658603498844,-0.0020356063848276694,-1.6946269328108279,-12.0,1.7169394417438602e-07,-0.0025769681333107724,-0.002577
0.016745599999999656,-1.6946712109398854,-0.008550326413900036,-1.6946712341209458,-0.0017579345190087137,12.0,-0.009996178732568181,-0.008550760039507955,-0.3896470567022948,-1.3800409546934738,-0.0017574072968196677,-1.6946712206931807,-12.0,1.4454186930602252e-07,-0.002576968801139577,-0.002577
0.016765599999999655,-1.6946268321892406,-0.008792019994564415,-1.6946268512684912,-0.0014442928516439912,12.0,-0.009952001108911463,-0.008792367884531728,-0.348563927587629,-1.4211518459784571,-0.0014438596937358704,-1.6946268400604507,-12.0,1.159633224379736e-07,-0.0025769715773566087,-0.002577
0.016785599999999654,-1.6944955975382214,-0.008886557243291876,-1.6944956120972186,-0.0011015858328648764,12.0,-0.009750874482729937,-0.008886816460698485,-0.3161064498165157,-1.4536563527557433,-0.001101255456228008,-1.6944956034316043,-12.0,8.64058022031453e-08,-0.002576976280257226,-0.002577
0.016805599999999653,-1.6942812691871945,-0.008833285361761548,-1.69428127889661,-0.0007370530422409621,12.0,-0.009395970741065657,-0.008833454116748842,-0.29285555404609354,-1.4769701306090077,-0.0007368319926431691,-1.694281273040732,-12.0,5.625166243168143e-08,-0.0025769825684655106,-0.002577
0.016825599999999653,-1.6939893728467086,-0.008634644277143194,-1.6939893774878898,-0.0003585808587188988,12.0,-0.008892886927933967,-0.008634721726703563,-0.2792137711156804,-1.4906859208122611,-0.0003584733167238816,-1.693989374618437,-12.0,2.581652012304025e-08,-0.002576989969192794,-0.002577
0.016845599999999652,-1.6936268850122576,-0.0082959746127724,-1.6936268844918485,2.5645981274649565e-05,12.0,-0.008249556975595543,-0.008295960691657582,-0.2753942391312798,-1.4945849954690722,2.563828978771325e-05,-1.6936268846947673,-12.0,-4.640371606203841e-09,-0.0025769979234600356,-0.002577
0.01686559999999965,-1.693201917414588,-0.007825219775905237,-1.6932019117695323,0.0004074781122336696,12.0,-0.007476126581705595,-0.007825115079355942,-0.2814181774384238,-1.4886401900291588,0.00040735590546203096,-1.693201915019537,-12.0,-3.489884976503479e-08,-0.0025770058367467585,-0.002577
0.01688559999999965,-1.692723349640137,-0.007232539359226492,-1.6927233390321987,0.0007791127758582095,12.0,-0.006584793205600725,-0.007232345093660074,-0.2971204207238993,-1.4730109065680956,0.0007788791121245721,-1.6927233452111292,-12.0,-6.475518880593488e-08,-0.0025770131327291996,-0.002577
0.01690559999999965,-1.6922005240597289,-0.00652989141884909,-1.6922005087606162,0.0011333371398463549,12.0,-0.005589613707078658,-0.006529609420135174,-0.3221618371061887,-1.4480311644274089,0.0011329972406741527,-1.6922005176556354,-12.0,-9.399957130565152e-08,-0.0025770193001533603,-0.002577
0.01692559999999965,-1.691642939249008,-0.005730597290589709,-1.6916429196190317,0.0014637166821198228,12.0,-0.0045062826613225925,-0.005730230106356198,-0.3560470625698982,-1.4141922677265342,0.0014632776988101797,-1.6916429309560586,-12.0,-1.2239474450336058e-07,-0.0025770239330296435,-0.002577
0.016945599999999648,-1.6910600426607671,-0.004848941066109683,-1.6910600191246563,0.0017646991590209438,12.0,-0.0033518848460745666,-0.0048484920839383236,-0.398145658356739,-1.3721219042853257,0.0017641699080485293,-1.6910600325756235,-12.0,-1.496607237863757e-07,-0.0025770267562642067,-0.002577
0.016965599999999647,-1.6904610473720567,-0.00389981005146528,-1.6904610203956387,0.002031659461892432,12.0,-0.0021446258044851263,-0.003899283654110392,-0.4477147421876093,-1.322561650152437,0.0020310501468483776,-1.690461035614132,-12.0,-1.754657849625266e-07,-0.0025770276392340047,-0.002577
0.016985599999999646,-1.6898548597233185,-0.002898415865528192,-1.689854829793709,0.0022608694080233915,12.0,-0.0009035447328214619,-0.002897817583672937,-0.5039211185883242,-1.2663447999634627,0.002260191350618206,-1.6898548464186756,-12.0,-1.994272850851475e-07,-0.0025770265918551786,-0.002577
0.017005599999999645,-1.6892500249719145,-0.0018600819325944595,-1.6892499925829392,0.002449433675607224,12.0,0.00035178577903011697,-0.0018594185712893635,-0.565861233951806,-1.2043762607884965,0.0024486990658874573,-1.6892500102668866,-12.0,-2.2112043503194807e-07,-0.0025770237494740305,-0.002577
0.017025599999999644,-1.6886547551759394,-0.0008001087533974216,-1.6886547208191178,0.0025951948019731635,12.0,0.0016015684189997533,-0.0007993884663318221,-0.632577691327692,-1.137615768297593,0.0025944164770300543,-1.688654739222812,-12.0,-2.4009568853315754e-07,-0.002577019345962529,-0.002577
0.017045599999999644,-1.688076927325531,0.0002663263300698854,-1.688076891486358,0.002696661297892311,12.0,0.002826093368271304,0.0002670940298714053,-0.7030717707642995,-1.0670650824380594,0.002695852542129672,-1.6880769102981565,-12.0,-2.558999338399899e-07,-0.002577013685320236,-0.002577
0.017065599999999643,-1.68752410647995,0.0013242435253028595,-1.6875240696383647,0.0027529635194628727,12.0,0.004006049136898735,0.0013250478256962202,-0.7763120791283759,-0.9937590574631905,0.002752137878099443,-1.6875240885615017,-12.0,-2.681001311202515e-07,-0.002577007113659157,-0.002577
0.017085599999999642,-1.687003489379301,0.00235895641733036,-1.6870034520132589,0.0027638752775510297,12.0,0.005122827117539402,0.002359785329866662,-0.8512401623525753,-0.9187598422359784,0.002763046363641937,-1.6870034707796708,-12.0,-2.76304178767274e-07,-0.002577000000458856,-0.002577
0.01710559999999964,-1.6865218464264822,0.0033561827287691,-1.6865218090171576,0.0027298755323920537,12.0,0.006158815054308027,0.0033570232663055004,-0.9267743516470641,-0.8431529134075433,0.0027290568153474494,-1.686521827371354,-12.0,-2.8017917880025264e-07,-0.002576992726505461,-0.002577
0.01712559999999964,-1.6860853909507878,0.004302189969590142,-1.6860853539882656,0.002652249027207114,12.0,0.007097674798572447,0.0043030283635206576,-1.0018134280609505,-0.7680433791436734,0.002651453591129775,-1.6860853716995081,-12.0,-2.794646435051789e-07,-0.0025769856807204626,-0.002577
0.01714559999999964,-1.6856996857662154,0.005183938923431691,-1.6856996497542338,0.002533165330557925,12.0,0.007924599971318072,0.005184760875160539,-1.0752417241158385,-0.6945508424375362,0.0025324056088752624,-1.68569966660028,-12.0,-2.7398390961575326e-07,-0.0025769792566553377,-0.002577
0.01716559999999964,-1.6853695368020667,0.005989224340484406,-1.6853695022606912,0.0023757132383964083,12.0,0.008626549468589366,0.005990015300734762,-1.1459372310135296,-0.6238012355618423,0.0023750007381749556,-1.6853695180408845,-12.0,-2.6365341678546044e-07,-0.0025769738466575377,-0.002577
0.017185599999999638,-1.6850989834286763,0.0067067726914339515,-1.6850989508934597,0.002183832578266681,12.0,0.009192453127490214,0.006707518171920623,-1.2127839768346071,-0.5569142658617956,0.0021831776249791874,-1.6850989654141606,-12.0,-2.4849349555695915e-07,-0.0025769698242696405,-0.002577
0.017205599999999637,-1.6848913124974512,0.007326314406657181,-1.684891282514066,0.0019621479956343224,12.0,0.009613386309265162,0.007327000322453224,-1.2746894836812448,-0.4949856899043219,0.0019615595277759895,-1.6848912956037327,-12.0,-2.286385986811937e-07,-0.002576967517358557,-0.002577
0.017225599999999636,-1.6847491647451156,0.007838622367766862,-1.6847491378584043,0.00171569748478698,12.0,0.009882710646184399,0.007839235410337615,-1.3306073180653784,-0.4390643896855231,0.0017151829299080076,-1.6847491493550486,-12.0,-2.0434752358467838e-07,-0.0025769671707750906,-0.002577
0.017245599999999636,-1.6846746163820654,0.008235567786041176,-1.6846745931194125,0.0014496177541272574,12.0,0.009996178732568152,0.00823609581091767,-1.3795638067976574,-0.3901252932663333,0.0014491829992274892,-1.684674602887255,-12.0,-1.7600829216504807e-07,-0.0025769689100063995,-0.002577
0.017265599999999635,-1.6846692743178184,0.008510202687945015,-1.6846692551673235,0.001168825615037599,12.0,0.0099520011089116,0.008510635097748364,-1.4206869677443503,-0.34904014128106553,0.0011684750725158442,-1.6846692630851663,-12.0,-1.441366011163237e-07,-0.002576972710902542,-0.002577
0.017285599999999634,-1.6847342657523938,0.008656912729549174,-1.6847342511377963,0.0008777738391514585,12.0,0.009750874482730213,0.008657240819648098,-1.4532350042942284,-0.31654887260537734,0.0008775105859756657,-1.6847342571156827,-12.0,-1.0936336630821152e-07,-0.002576978387689961,-0.002577
0.017305599999999633,-1.6848701880172896,0.008671616779365718,-1.6848701782724418,0.0005803022286254081,12.0,0.00939597074106613,0.008671834020381922,-1.4766214688788535,-0.2932345226241324,0.0005801281901683576,-1.6848701822392345,-12.0,-7.241367206842097e-08,-0.0025769855991502988,-0.002577
0.017325599999999632,-1.6850769442170535,0.00855201483731155,-1.6850769395637761,0.0002796175021143564,12.0,0.008892886927934536,0.008552117068269449,-1.4904345989016683,-0.2795041649401071,0.0002795336420217499,-1.6850769414823412,-12.0,-3.407698596650871e-08,-0.002576993876384178,-0.002577
0.01734559999999963,-1.6853535740150618,0.008297825296179562,-1.685353574548007,-2.162909873075318e-05,12.0,0.008249556975596328,0.008297810820026232,-1.4944491296379534,-0.2755775015798463,-2.162261194716903e-05,-1.68535357440104,-12.0,4.825384442990405e-09,-0.00257700266312178,-0.002577
0.01736559999999963,-1.685698032169339,0.007910998404534714,-1.6856980378507642,-0.0003211743538095845,12.0,0.007476126581706515,0.007910867982114591,-1.4886299288868363,-0.281483734494671,-0.00032107803040046435,-1.6856980356541482,-12.0,4.34741400408076e-08,-0.002577011366338151,-0.002577
0.01738559999999963,-1.6861070304212131,0.007395852325391777,-1.686107041086543,-0.0006169394152438536,12.0,0.006584793205601555,0.007395609080629269,-1.4731277151837758,-0.29706634632690054,-0.0006167543889271754,-1.6861070368736155,-12.0,8.108158750277141e-08,-0.002577019406151068,-0.002577
0.01740559999999963,-1.6865758868286658,0.006759136834947846,-1.6865759022017437,-0.0009068040259926323,12.0,0.005589613707079571,0.006758786083234999,-1.448267870089297,-0.3219947702470449,-0.0009065320663727205,-1.686575896035409,-12.0,1.1691723761554281e-07,-0.0025770262640336344,-0.002577
0.017425599999999628,-1.6870984832138884,0.006009991645196486,-1.6870985029288728,-0.0011884090071154103,12.0,0.004506282661323577,0.006009540667794544,-1.4145338077574394,-0.355781397649821,-0.001188052591338009,-1.687098494885105,-12.0,1.503258006470968e-07,-0.0025770315205407264,-0.002577
0.017445599999999627,-1.6876672608986145,0.005159821326746056,-1.6876672845247362,-0.0014589948422617793,12.0,0.003351884846075873,0.005159279108467338,-1.3725466798369468,-0.3978021572137571,-0.0014585572750792555,-1.6876672747043595,-12.0,1.8073942623914646e-07,-0.0025770348837050707,-0.002577
0.017465599999999627,-1.6882733424121494,0.004222067645891253,-1.6882733694775656,-0.001715318636509932,12.0,0.0021446258044864807,0.0042214446002525234,-1.3230433065417964,-0.4473187080628698,-0.0017148041952513564,-1.6882733579899878,-12.0,2.0768187957660426e-07,-0.002577036201460467,-0.002577
0.017485599999999626,-1.6889066956167051,0.0032119147753637556,-1.6889067256286983,-0.001953644544497396,12.0,0.000903544732822843,0.00321122247204199,-1.266854247366717,-0.503500371746533,-0.0019530586269093232,-1.6889067126044055,-12.0,2.307677739219147e-07,-0.0025770354619113253,-0.002577
0.017505599999999625,-1.6895564093490625,0.002145925202622273,-1.6895564418089455,-0.002169829717316052,12.0,-0.000351785779028731,0.002145176114054348,-1.2048837000704982,-0.5654440828410863,-0.0021691789636269637,-1.6895564273845152,-12.0,2.4969618930830793e-07,-0.002577032778291159,-0.002577
0.017525599999999624,-1.6902109763365452,0.0010416589627148393,-1.6902110107488573,-0.0023594740177184242,12.0,-0.0016015684189985247,0.0010408662323194437,-1.1380925406086042,-0.6321911276548846,-0.0023587663878020834,-1.690210995081121,-12.0,2.6424346513179686e-07,-0.002577028366826349,-0.002577
0.017545599999999623,-1.6908586329718858,-8.271199955363351e-05,-1.690858668848281,-0.0025181277113521597,12.0,-0.002826093368269974,-8.353476713397431e-05,-1.0674851832074272,-0.7027400028787127,-0.0025173724996022787,-1.690858652101325,-12.0,2.742558601136e-07,-0.0025770225186086144,-0.002577
0.017565599999999622,-1.6914876431240884,-0.0012087407628169622,-1.6914876799828997,-0.002641505540409969,12.0,-0.004006049136897464,-0.0012095797036469373,-0.9941002770546583,-0.7760554790683898,-0.0026407133264120452,-1.691487662344223,-12.0,2.796469433250527e-07,-0.002577015575612305,-0.002577
0.01758559999999962,-1.6920865816687498,-0.002317995897485714,-1.6920866190314596,-0.0027256974434208756,12.0,-0.005122827117538455,-0.0023188370944926275,-0.9190045487994144,-0.8510745613067527,-0.002724879979427047,-1.6920866007008137,-12.0,2.803990023045827e-07,-0.0025770079110106173,-0.002577
0.01760559999999962,-1.6926445278191582,-0.0033922825324303324,-1.692644565205096,-0.002767337774512782,12.0,-0.006158815054307158,-0.0033931122432736423,-0.843288600612778,-0.9267105943859661,-0.002766507822166132,-1.6926445464119506,-12.0,2.7657028110335163e-07,-0.0025769999194998746,-0.002577
0.01762559999999962,-1.693151256096306,-0.0044138339885337885,-1.6931512930168882,-0.002763750100520851,12.0,-0.007097674798571569,-0.0044146388993035685,-0.7680630810266146,-1.001857033657192,-0.0027629212241536047,-1.6931512740098493,-12.0,2.683035899268001e-07,-0.0025769920114683807,-0.002577
0.01764559999999962,-1.6935973676511593,-0.005365487718608536,-1.6935974036049681,-0.002713058397808124,12.0,-0.007924599971317227,-0.005366255222033321,-0.6944535237060463,-1.0753925763384693,-0.002712244724390807,-1.6935973846686683,-12.0,2.5583447492839063e-07,-0.0025769846100044515,-0.002577
0.01766559999999962,-1.6939744701935773,-0.006230907062100638,-1.6939745046636094,-0.0026143025237493622,12.0,-0.008626549468588736,-0.00623162553927943,-0.6235921373577009,-1.1461892681277526,-0.0026135184682088996,-1.6939744861061161,-12.0,2.3949239293093064e-07,-0.0025769781405485456,-0.002577
0.017685599999999618,-1.6942753491752156,-0.006994861421547802,-1.6942753816295906,-0.0024675504275450955,12.0,-0.009192453127489668,-0.006995520501335648,-0.5566051324257605,-1.213124989818212,-0.0024668103844297665,-1.6942753637953778,-12.0,2.1969326261540195e-07,-0.0025769730122243975,-0.002577
0.017705599999999617,-1.6944942141709234,-0.007643596552487378,-1.6944942440682516,-0.0022740267840064693,12.0,-0.00961338630926478,-0.007644187312186502,-0.49459467453995704,-1.2751011797027019,-0.0022733447805722974,-1.6944942273196293,-12.0,1.969198997078278e-07,-0.002576969585424266,-0.002577
0.017725599999999616,-1.694626921335362,-0.008165256132658089,-1.6946269481356095,-0.0020362170784303524,12.0,-0.009882710646184208,-0.008165771214487597,-0.43861547274562246,-1.3310658603452161,-0.002035606396511399,-1.6946269328576065,-12.0,1.7169394316966116e-07,-0.002576968133309084,-0.002577
0.017745599999999615,-1.6946712108929867,-0.008550326403747935,-1.6946712340740469,-0.0017579345070387192,12.0,-0.009996178732568112,-0.008550760029358898,-0.38964705672566174,-1.3800409547067964,-0.0017574072848532633,-1.6946712206463228,-12.0,1.445418703209213e-07,-0.002576968801143246,-0.002577
0.017765599999999614,-1.6946268322356821,-0.0087920200042233,-1.694626851314933,-0.0014442928632870528,12.0,-0.009952001108911708,-0.008792367894187718,-0.3485639275647489,-1.4211518459661825,-0.0014438597053754402,-1.6946268401068514,-12.0,1.1596332147239903e-07,-0.0025769715773530932,-0.002577
0.017785599999999614,-1.6944955974915217,-0.008886557233456369,-1.6944956120505184,-0.001101585820899073,12.0,-0.009750874482730458,-0.008886816450865928,-0.31610644983052255,-1.4536563527603938,-0.0011012554442657934,-1.694495603384945,-12.0,8.640580318645282e-08,-0.002576976280259092,-0.002577
0.017805599999999613,-1.6942812692343283,-0.008833285372058047,-1.694281278943744,-0.0007370530547573945,12.0,-0.009395970741066606,-0.008833454127042254,-0.2928555540279054,-1.4769701306007512,-0.0007368320051558477,-1.6942812730878252,-12.0,5.625166140243518e-08,-0.002576982568462866,-0.002577
0.017825599999999612,-1.6939893727996793,-0.008634644266896863,-1.6939893774408603,-0.00035858084620701836,12.0,-0.00889288692793517,-0.008634721716460304,-0.27921377113794926,-1.4906859208233598,-0.0003584733042157536,-1.6939893745714483,-12.0,2.5816521147486682e-08,-0.002576989969196131,-0.002577
0.01784559999999961,-1.6936268850587486,-0.008295974622556268,-1.6936268845383395,2.5645969213894393e-05,12.0,-0.008249556975597112,-0.008295960701438515,-0.2753942391055552,-1.4945849954547512,2.563827773057522e-05,-1.6936268847412177,-12.0,-4.640372584140331e-09,-0.002576997923456031,-0.002577
0.01786559999999961,-1.6932019173680781,-0.007825219766111849,-1.6932019117230221,0.00040747812429973995,12.0,-0.007476126581707342,-0.007825115069565491,-0.2814181774531529,-1.4886401900347686,0.0004073559175244826,-1.6932019149730675,-12.0,-3.489884878581494e-08,-0.0025770058367487925,-0.002577
0.01788559999999961,-1.6927233496875524,-0.0072325393699656515,-1.6927233390796144,0.0007791127628949263,12.0,-0.0065847932056025986,-0.007232345104396013,-0.297120420714724,-1.4730109065661523,0.0007788790991651767,-1.6927233452585042,-12.0,-6.475518987934151e-08,-0.002577013132728088,-0.002577
0.01790559999999961,-1.6922005240120597,-0.006529891407667382,-1.692200508712947,0.001133337153131242,12.0,-0.0055896137070807215,-0.006529609408956819,-0.322161837127022,-1.4480311644392536,0.0011329972539550555,-1.6922005176080066,-12.0,-9.399957018760985e-08,-0.0025770193001566277,-0.002577
0.017925599999999608,-1.6916429392959178,-0.005730597301179391,-1.6916429196659415,0.001463716669569487,12.0,-0.004506282661324688,-0.005730230116942705,-0.3560470625446269,-1.4141922677104724,0.0014632776862636078,-1.691642931002928,-12.0,-1.2239474556180173e-07,-0.00257702393302551,-0.002577
0.017945599999999607,-1.6910600426150846,-0.00484894105656869,-1.6910600190789737,0.001764699170356751,12.0,-0.003351884846076912,-0.004848492074400193,-0.3981456583850685,-1.3721219043054838,0.0017641699193809367,-1.6910600325299814,-12.0,-1.496607228323281e-07,-0.0025770267562690552,-0.002577
0.017965599999999606,-1.6904610474173327,-0.0038998100606680713,-1.6904610204409145,0.002031659451074183,12.0,-0.0021446258044875576,-0.0038992836633104243,-0.44771474217323454,-1.3225616501434736,0.002031050136033373,-1.690461035659368,-12.0,-1.7546578588228668e-07,-0.002577027639231671,-0.002577
0.017985599999999605,-1.6898548596777936,-0.00289841585590149,-1.6898548297481841,0.002260869419049266,12.0,-0.0009035447328242241,-0.0028978175740491225,-0.5039211186034422,-1.2663447999747746,0.002260191361640774,-1.6898548463731908,-12.0,-1.9942728412248983e-07,-0.002577026591857822,-0.002577
0.018005599999999605,-1.6892500250189757,-0.001860081943783648,-1.689249992630001,0.002449433663248457,12.0,0.0003517857790274871,-0.0018594185824751972,-0.56586123395757,-1.2043762607954775,0.002448699053532397,-1.6892500103139079,-12.0,-2.2112043615026844e-07,-0.002577023749475305,-0.002577
0.018025599999999604,-1.6886547551282092,-0.0008001087411808466,-1.6886547207713876,0.002595194815076446,12.0,0.0016015684189971558,-0.0007993884541189118,-0.6325776913471604,-1.1376157683149017,0.002594416490129407,-1.6886547391751219,-12.0,-2.4009568731160676e-07,-0.0025770193459662065,-0.002577
0.018045599999999603,-1.688076927372512,0.00026632631841996823,-1.6880768915333393,0.0026966612856335614,12.0,0.0028260933682686435,0.0002670940182249813,-0.7030717707483597,-1.067065082423376,0.002695852529874599,-1.6880769103450979,-12.0,-2.5589993500436623e-07,-0.002577013685317174,-0.002577
0.018065599999999602,-1.6875241064329696,0.0013242435371016992,-1.687524069591384,0.0027529635315909906,12.0,0.0040060491368963235,0.0013250478374915206,-0.7763120791367462,-0.9937590574725093,0.002752137890223923,-1.6875240885145613,-12.0,-2.6810012994048034e-07,-0.0025770071136609254,-0.002577
0.0180855999999996,-1.6870034894264503,0.0023589564051428313,-1.6870034520604082,0.002763875265331679,12.0,0.005122827117537265,0.0023597853176827877,-0.8512401623415643,-0.9187598422235155,0.0027630463514262513,-1.6870034708267803,-12.0,-2.763041799854477e-07,-0.0025770000004565084,-0.002577
0.0181055999999996,-1.6865218463793767,0.003356182741109534,-1.6865218089700522,0.002729875544471988,12.0,0.006158815054306066,0.003357023278642233,-0.9267743516572335,-0.8431529134207594,0.0027290568274237607,-1.6865218273242883,-12.0,-2.801791775663834e-07,-0.0025769927265078,-0.002577
0.0181255999999996,-1.6860853909979572,0.004302189956997826,-1.686085354035435,0.0026522490151711098,12.0,0.007097674798570794,0.004303028350932117,-1.0018134280525581,-0.7680433791313455,0.0026514535790973805,-1.6860853717466378,-12.0,-2.794646447638677e-07,-0.002576985680718391,-0.002577
0.0181455999999996,-1.6856996857190103,0.005183938936259319,-1.6856996497070285,0.002533165342543449,12.0,0.007924599971316554,0.005184760887984318,-1.0752417241250316,-0.6945508424516902,0.0025324056208571918,-1.6856996665531145,-12.0,-2.739839083332236e-07,-0.002576979256657672,-0.002577
0.018165599999999598,-1.6853695368489165,0.0059892243277961665,-1.685369502307541,0.0023757132268253864,12.0,0.008626549468588035,0.005990015288050328,-1.145937231000839,-0.6238012355428211,0.002375000726607404,-1.6853695180876946,-12.0,-2.6365341805377073e-07,-0.002576973846654366,-0.002577
0.018185599999999597,-1.6850989833821022,0.006706772703998692,-1.6850989508468857,0.002183832589457216,12.0,0.009192453127489121,0.006707518184481595,-1.2127839768430329,-0.5569142658777615,0.002183177636166366,-1.685098965367626,-12.0,-2.4849349430075265e-07,-0.0025769698242720795,-0.002577
0.018205599999999596,-1.684891312543642,0.007326314394271699,-1.6848912825602567,0.0019621479848642986,12.0,0.009613386309264439,0.007327000310071457,-1.2746894836679188,-0.4949856898829559,0.0019615595170091957,-1.6848912956498838,-12.0,-2.2863859991929816e-07,-0.0025769675173550875,-0.002577
0.018225599999999596,-1.6847491646973054,0.007838622381717897,-1.6847491378105943,0.001715697496872868,12.0,0.009882710646183996,0.007839235424284465,-1.330607318049205,-0.4390643896752131,0.0017151829419902707,-1.6847491493072781,-12.0,-2.0434752218995318e-07,-0.002576967170772442,-0.002577
0.018245599999999595,-1.6846746164305326,0.008235567771075578,-1.68467459316788,0.0014496177411799475,12.0,0.009996178732568074,0.008236095795956562,-1.379563806780141,-0.39012529323899514,0.0014491829862840623,-1.684674602935683,-12.0,-1.7600829366115114e-07,-0.002576968910001914,-0.002577
0.018265599999999594,-1.684669274271982,0.008510202700510033,-1.6846692551214868,0.001168825625468814,12.0,0.00995200110891183,0.008510635110309613,-1.42068696777357,-0.3490401413261175,0.0011684750829439308,-1.6846692630393691,-12.0,-1.441365998602217e-07,-0.002576972710909969,-0.002577
0.018285599999999593,-1.684734265797398,0.00865691271788073,-1.6847342511828005,0.0008777738298083211,12.0,0.009750874482730765,0.008657240807983154,-1.4532350042932252,-0.31654887259576014,0.0008775105766353305,-1.6847342571606476,-12.0,-1.0936336747476097e-07,-0.002576978387688899,-0.002577
0.018305599999999592,-1.6848701879701269,0.00867161679318311,-1.6848701782252797,0.0005803022400002848,12.0,0.009395970741066984,0.008671834034195173,-1.4766214688673334,-0.2932345226184836,0.0005801282015398229,-1.6848701821921115,-12.0,-7.241367068718118e-08,-0.0025769855991485823,-0.002577
0.01832559999999959,-1.6850769442657019,0.00855201482184717,-1.685076939612425,0.0002796174891160439,12.0,0.008892886927935674,0.008552117052809708,-1.4904345988980816,-0.27950416492732444,0.0002795336290273357,-1.6850769415309508,-12.0,-3.407698751259668e-08,-0.002576993876382541,-0.002577
0.01834559999999959,-1.6853535739673073,0.008297825310912554,-1.6853535745002524,-2.1629086441331963e-05,12.0,0.008249556975597734,0.008297810834754806,-1.4944491296560265,-0.27557750161164307,-2.1622599661433533e-05,-1.6853535743533243,-12.0,4.8253859157071084e-09,-0.002577002663126767,-0.002577
0.01836559999999959,-1.6856980322162933,0.007910998390629656,-1.6856980378977189,-0.00032117436526446497,12.0,0.007476126581708263,0.007910867968213704,-1.4886299288805485,-0.28148373447841735,-0.0003210780418519094,-1.6856980357010636,-12.0,4.347413865054405e-08,-0.0025770113663358967,-0.002577
0.01838559999999959,-1.6861070303741343,0.007395852339443995,-1.6861070410394638,-0.0006169394035872543,12.0,0.006584793205603642,0.007395609094677273,-1.4731277151899669,-0.29706634634199247,-0.0006167543772740721,-1.6861070368265756,-12.0,8.108158890736305e-08,-0.0025770194061531964,-0.002577
0.018405599999999588,-1.686575886875233,0.006759136821343284,-1.686575902248311,-0.0009068040373127993,12.0,0.005589613707081754,0.006758786069634518,-1.4482678700750435,-0.32199477022266976,-0.0009065320776894925,-1.6865758960819373,-12.0,1.1691723625527651e-07,-0.0025770262640297716,-0.002577
0.018425599999999587,-1.6870984831673952,0.006009991658646199,-1.6870985028823793,-0.0011884089958437982,12.0,0.004506282661325926,0.0060095406812402255,-1.41453380776063,-0.35578139765998174,-0.0011880525800697774,-1.6870984948386507,-12.0,1.5032580199142995e-07,-0.0025770315205420617,-0.002577
0.018445599999999587,-1.687667260945248,0.005159821313136442,-1.6876672845713703,-0.0014589948538612785,12.0,0.003351884846078218,0.005159279094861807,-1.3725466798267167,-0.39780215719669343,-0.0014585572866752758,-1.6876672747509545,-12.0,1.8073942487835892e-07,-0.002577034883702341,-0.002577
0.018465599999999586,-1.688273342366078,0.00422206765892541,-1.688273369431494,-0.0017153186252895185,12.0,0.0021446258044887736,0.004221444613282772,-1.3230433065552307,-0.447318708083138,-0.001714804184034308,-1.688273357943955,-12.0,2.0768188087939986e-07,-0.002577036201463837,-0.002577
