# artifact_type: raw_data
# circuit_file: 04_pjf_common_source.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\ac_analysis\04_pjf_common_source.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:24:02.635629

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(drain)_mag,V(drain)_phase,V(drain)_real,V(drain)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(gate)_mag,V(gate)_phase,V(gate)_real,V(gate)_imag,V(src)_mag,V(src)_phase,V(src)_real,V(src)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
5011872.33627267,0.8715390387461951,0.38003951612622616,0.8715198667424405,0.00578082449833305,0.8715390387462392,0.38002132151567747,0.8715198685781753,0.005780547742092092,1.0,0.0,1.0,0.0,5.644552037072608e-05,-91.52396251549779,-1.5011701655889465e-06,-5.6425555008843276e-05,0.9999982081734353,2.731325547078106e-06,0.9999982081734342,4.767053832285834e-08,2.9062243194971904e-07,74.10634341558419,7.958774908533105e-08,2.7951241143802446e-07,0.0,0.0,0.0,0.0,0.00020134074990849928,164.10630582341363,-0.00019364378598194266,5.513784294199802e-05
5623413.251903431,0.871612304478565,0.42614101585721975,0.8715881969459104,0.0064826123601339205,0.8716123044785999,0.4261247998934993,0.871588198780632,0.0064823656815355835,1.0,0.0,1.0,0.0,6.332514150410372e-05,-91.47551473330888,-1.6306061730113203e-06,-6.3304144177323e-05,0.9999982083537157,2.644189791846221e-06,0.9999982083537146,4.614973523119026e-08,2.613781142240565e-07,72.27399404253663,7.958060064950662e-08,2.489687663053092e-07,0.0,0.0,0.0,0.0,0.0002031757022438603,162.27396053847934,-0.00019352957161772135,6.186009126849915e-05
6309573.444801864,0.8717044191722659,0.47775915867493707,0.8716741145054632,0.007268597221894603,0.8717044191722937,0.4777447061820585,0.8716741163389201,0.007268377347690265,1.0,0.0,1.0,0.0,7.104207056830229e-05,-91.44651201928535,-1.7933658225340286e-06,-7.10194313526813e-05,0.9999982085803979,2.5918653210109924e-06,0.999998208580397,4.523650258219894e-08,2.3557456955105525e-07,70.25852546461927,7.957159356725856e-08,2.2172897716882201e-07,0.0,0.0,0.0,0.0,0.00020546173701901775,160.2584956040968,-0.00019338595147555705,6.940028206546072e-05
7079457.843841302,0.8718201927304431,0.5355224296614018,0.8717821121260678,0.008148461790975201,0.8718201927304652,0.5355095488635654,0.8717821139579426,0.008148265803605117,1.0,0.0,1.0,0.0,7.969748592570934e-05,-91.43652018136554,-1.9979665824319058e-06,-7.967243809758884e-05,0.9999982088653362,2.5735449727920115e-06,0.9999982088653353,4.49167527712715e-08,2.1285933771935045e-07,68.05173987589448,7.956025689027417e-08,1.9743166711010184e-07,0.0,0.0,0.0,0.0,0.0002083028709828268,158.05171326267583,-0.00019320540890898567,7.78572798651471e-05
7943282.347242728,0.8719656396120875,0.600117926562289,0.871917810387409,0.009132830521976788,0.8719656396121049,0.6001064465391335,0.8719178122173014,0.009132655820860265,1.0,0.0,1.0,0.0,8.940452174278388e-05,-91.4453355158818,-2.2550670818406964e-06,-8.937607722714347e-05,0.9999982092233592,2.5888268677151315e-06,0.9999982092233584,4.518347169207018e-08,1.9291765904425913e-07,65.64862846126589,7.95460006326008e-08,1.757545360850618e-07,0.0,0.0,0.0,0.0,0.0002118236916009934,155.64860474220978,-0.00019297853736260128,8.734163062860606e-05
8912509.381337358,0.8721482672525867,0.6722912978204553,0.8720882294126671,0.010233288404457584,0.8721482672526004,0.672281066239048,0.8720882312400742,0.010233132671491046,1.0,0.0,1.0,0.0,0.00010028956879338086,-91.4729737932901,-2.577984560810564e-06,-0.00010025642924205158,0.999998209672989,2.6376906123875112e-06,0.9999982096729879,4.6036303414922534e-08,1.754674759850703e-07,63.04854015239218,7.952808730299084e-08,1.5641009704779e-07,0.0,0.0,0.0,0.0,0.00021617186937474342,153.0485190127612,-0.00019269358344097716,9.79768340458412e-05
9999999.99999989,0.8723774258429062,0.7528438772166965,0.8723021192922711,0.011462364437925055,0.8723774258429173,0.7528347583101688,0.8723021211165631,0.011462225606730901,1.0,0.0,1.0,0.0,0.00011249367206023327,-91.5196587222212,-2.9833252775882724e-06,-0.00011245410630067454,0.9999982102373123,2.7204713038362102e-06,0.9999982102373112,4.7481096477917956e-08,1.6025480488476806e-07,60.256375307057056,7.95055971386294e-08,1.391418790741488e-07,0.0,0.0,0.0,0.0,0.00022152033980052892,150.2563564663411,-0.0001923358901077412,0.0001099007111979021
11220184.54301951,0.8726647279819557,0.8426256729115932,0.8725703580355184,0.012833461792820995,0.8726647279819646,0.8426175456775955,0.8725703598559065,0.012833338021340105,1.0,0.0,1.0,0.0,0.00012617401412056794,-91.58580848376165,-3.4917454399266855e-06,-0.00012612568950487457,0.9999982109450297,2.837828302087234e-06,0.9999982109450286,4.9529358866798304e-08,1.4704949133998244e-07,57.28364370283539,7.947738636670296e-08,1.2372104897577207e-07,0.0,0.0,0.0,0.0,0.00022806890411478857,147.28362691102961,-0.00019188722440579233,0.00012326685740279793
12589254.117941532,0.8730245449473073,0.942522359197589,0.8729064245978312,0.014360709463106273,0.8730245449473143,0.9425151157926641,0.8729064264133303,0.014360599109171854,1.0,0.0,1.0,0.0,0.00014150546356876456,-91.67201842143491,-4.128858421654587e-06,-0.00014144521465198068,0.999998211831705,2.990704690426028e-06,0.9999982118317037,5.2197550464600176e-08,1.356414041197568e-07,54.149175547397796,7.944203737323785e-08,1.0994340912291314e-07,0.0,0.0,0.0,0.0,0.00023604501116013897,144.14916058168512,-0.00019132497561345646,0.00013824616088738386
14125375.446227385,0.8734745822455854,1.0534338560552179,0.8733269513273646,0.0160587021378159,0.8734745822455912,1.0534274003637836,0.8733269531367479,0.016058603737386285,1.0,0.0,1.0,0.0,0.00015868215592460978,-91.77903737949165,-4.926298760524593e-06,-0.00015860566884384752,0.9999982129412225,3.1802721545717335e-06,0.9999982129412209,5.5506121013892726e-08,1.258371571614285e-07,50.879256654536356,7.939780065181886e-08,9.762673493528344e-08,0.0,0.0,0.0,0.0,0.00024570355918651063,140.87924331633093,-0.0001906212143137758,0.00015502835756873868
15848931.924610956,0.8740365291286398,1.176241349434948,0.8738523535871876,0.017942084086653827,0.8740365291286443,1.1762355957939008,0.8738523553889314,0.01794199633441774,1.0,0.0,1.0,0.0,0.00017791905961274488,-91.90773434195302,-5.922942148335067e-06,-0.00017782044463388047,0.999998214327448,3.4078543918863004e-06,0.9999982143274462,5.9478173358233775e-08,1.1745746219884708e-07,47.50700137944313,7.934252856541755e-08,8.660842099380113e-08,0.0,0.0,0.0,0.0,0.00025732569970980966,137.50698949175504,-0.00018974161266300298,0.00017382357767341597
17782794.100389026,0.8747367630367331,1.3117588548945858,0.8745075226366074,0.0200249209727629,0.8747367630367365,1.3117537269566044,0.8745075244288257,0.020024842704862916,1.0,0.0,1.0,0.0,0.00019945345987749726,-92.0590510863735,-7.166260300984928e-06,-0.00019932467827743494,0.9999982160560589,3.6748203936862666e-06,0.9999982160560569,6.413760087117097e-08,1.1033519384073093e-07,44.070892033196536,7.92736024378947e-08,7.674340985641883e-08,0.0,0.0,0.0,0.0,0.0002712168149574482,134.07088143828338,-0.00018864424387125725,0.00019486382416935254
19952623.149688568,0.8756070678080198,1.46066471725801,0.8753225486240014,0.02231979089823351,0.8756070678080226,1.4606601469784737,0.8753225504043713,0.02231972107688252,1.0,0.0,1.0,0.0,0.00022354627539521196,-92.23393543804656,-8.713755771108014e-06,-0.00022337638125691228,0.9999982182064517,3.9824370644506266e-06,0.9999982182064493,6.950651518164002e-08,1.0431418956411345e-07,40.612586556363304,7.918785641327964e-08,6.790238244043873e-08,0.0,0.0,0.0,0.0,0.00028770402482187726,130.612577113637,-0.00018727830844495255,0.00021840430647014395
22387211.385683138,0.8766852911060631,1.6234080580899917,0.8763334109308066,0.024836516021788612,0.8766852911060653,1.6234039848240676,0.8763334126964818,0.02483645372157992,1.0,0.0,1.0,0.0,0.0002504831032848779,-92.433248657404,-1.0634369402942397e-05,-0.00025025725807381605,0.9999982208735642,4.331669158162742e-06,0.9999982208735613,7.56017544117116e-08,9.924872016941267e-08,37.174278652759554,7.9081504859142e-08,5.997019296683879e-08,0.0,0.0,0.0,0.0,0.0003071336948170173,127.17427023692086,-0.00018558288052224922,0.0002447245409619095
25118864.31509551,0.878015818852571,1.8000854431311208,0.877582529919276,0.027580452059994213,0.8780158188525726,1.8000818128290443,0.8775825316667935,0.027580396455729683,1.0,0.0,1.0,0.0,0.0002805748801971019,-92.65763959621104,-1.3009676441515527e-05,-0.0002802731020210558,0.999998224169335,4.722913926894908e-06,0.9999982241693317,8.243025193018177e-08,9.500347692622838e-08,33.796020736977525,7.895008416169976e-08,5.2844534617431655e-08,0.0,0.0,0.0,0.0,0.0003298694140456336,123.7960132363534,-0.00018348583467075972,0.00027412912796341847
28183829.31264421,0.8796496817779338,1.990284761351509,0.8791190157888376,0.03055026563691381,0.8796496817779353,1.9902815258413775,0.8791190175140203,0.030550215992795057,1.0,0.0,1.0,0.0,0.00031415806214788334,-92.90737823438062,-1.5934583613877816e-05,-0.0003137536885162717,0.9999982282233626,5.155659806651476e-06,0.9999982282233586,8.998307930860221e-08,9.145386236291255e-08,30.513437627085064,7.878842641594445e-08,4.643482318254111e-08,0.0,0.0,0.0,0.0,0.00035629079391686475,120.51343094214677,-0.00018090320424319202,0.0003069481397963763
31622776.601683423,0.8816440343051803,2.192897215820468,0.8809983777719299,0.03373516843209597,0.8816440343051813,2.1928943321690277,0.8809983794697943,0.03373512409214175,1.0,0.0,1.0,0.0,0.00035159427849367934,-93.18214268773177,-1.9517110683519834e-05,-0.00035105216002762063,0.9999982331821425,5.6280643761029136e-06,0.9999982331821379,9.822808032576311e-08,8.848636362414693e-08,27.356160360461104,7.859068982364796e-08,4.066128404843985e-08,0.0,0.0,0.0,0.0,0.00038679325948710104,117.35615440250358,-0.00017773933504408346,0.0003435371222484448
35481338.92335713,0.884060670832276,2.405905589980123,0.883281378940306,0.03711166029329946,0.8840606708322767,2.4059030199230724,0.8832813806049851,0.03711162067286746,1.0,0.0,1.0,0.0,0.0003932695427170962,-93.48075798017598,-2.3876701913816193e-05,-0.0003925440565524241,0.9999982392060539,6.1364594158102415e-06,0.9999982392060481,1.0710123263736218e-07,8.599883328311419e-08,24.3471338853476,7.835047884256527e-08,3.54542210631908e-08,0.0,0.0,0.0,0.0,0.0004217888631792729,114.34712857531237,-0.00017388831875392622,0.0003842768503344904
39810717.05534925,0.8869631949616549,2.626168438018964,0.8860316593566608,0.04063997827593692,0.8869631949616554,2.6261661474532056,0.8860316609813623,0.04063994285423925,1.0,0.0,1.0,0.0,0.0004395933270186837,-93.80089338880057,-2.914040369059161e-05,-0.00043862641282998993,0.9999982464630967,6.6748127905728205e-06,0.99999824646309,1.1649725586713067e-07,8.390058383004451e-08,21.50276374784097,7.806109381231363e-08,3.075343232628671e-08,0.0,0.0,0.0,0.0,0.0004617081408371633,111.50275901526709,-0.00016923728582755914,0.0004295732165778389
44668359.21509578,0.8904124777095078,2.849235459223891,0.8893117417413874,0.04426066494851208,0.8904124777095083,2.8492334177550114,0.8893117433184105,0.044260633262020316,1.0,0.0,1.0,0.0,0.0004909981632809562,-94.13873934521189,-3.543623435110362e-05,-0.0004897177448697221,0.9999982551183696,7.234209589628681e-06,0.9999982551183616,1.2626055580825908e-07,8.211228906860295e-08,18.833720321052272,7.771595055011832e-08,2.650771672885795e-08,0.0,0.0,0.0,0.0,0.0005070032093404226,108.83371610314137,-0.0001636721458579394,0.00047985798206526254
50118723.36272663,0.8944601936624211,3.0692470168231716,0.8931771377387213,0.04789194783553048,0.8944601936624218,3.069245197362117,0.8931771392595583,0.04789191947216706,1.0,0.0,1.0,0.0,0.0005479409170287582,-94.48870551004333,-4.288326757557874e-05,-0.0005462602620696089,0.9999982653185353,7.802457060695736e-06,0.999998265318526,1.3617832922818582e-07,8.056575066123695e-08,16.346139273387376,7.730919962412393e-08,2.267438716009668e-08,0.0,0.0,0.0,0.0,0.000558152670674698,106.34613551417033,-0.00015708619127016647,0.0005355915722764227
56234132.51903423,0.8991405729558642,3.2789849571247927,0.8976685565584037,0.05142890725799811,0.8991405729558646,3.2789833355284217,0.8976685580139547,0.05142888185200684,1.0,0.0,1.0,0.0,0.0006109074287179546,-94.84320700104395,-5.1578473831695925e-05,-0.0006087261679112999,0.9999982771712895,8.363961013794678e-06,0.9999982771712789,1.45978406702936e-07,7.920361235287073e-08,14.042939514843136,7.68365449836214e-08,1.9218677496741057e-08,0.0,0.0,0.0,0.0,0.0006156693573145831,104.0429361644374,-0.0001493915202238139,0.0005972695632805757
63095734.44801856,0.9044610801729406,3.4701433943294817,0.902802728222733,0.054745588508959935,0.9044610801729408,3.470141949080193,0.9028027296036554,0.05474556573634018,1.0,0.0,1.0,0.0,0.0006804226691180282,-95.19263022493038,-6.15813011994369e-05,-0.0006776302472530915,0.9999982907211775,8.900048383071996e-06,0.9999982907211655,1.5533488236032464e-07,7.79790826682937e-08,11.925005666534954,7.629620812922316e-08,1.61129127997034e-08,0.0,0.0,0.0,0.0,0.0006801123655540715,101.9250026804827,-0.00014053241152459133,0.0006654347985269765
70794578.43841292,0.9103934595983373,3.6338656174518134,0.908563059580559,0.05770110956509152,0.9103934595983374,3.63386432937203,0.9085630608777512,0.05770108913947345,1.0,0.0,1.0,0.0,0.0007570686266708342,-95.52558189187658,-7.289827104183385e-05,-0.0007535507597822289,0.9999983059249735,9.389894826343514e-06,0.9999983059249602,1.6388430350289866e-07,7.68556652875322e-08,9.99203487389664,7.568990961522024e-08,1.333532411413282e-08,0.0,0.0,0.0,0.0,0.0007521049300545228,99.99203221257477,-0.00013049864741149022,0.000740696921038619
79432823.47242716,0.9168672521781248,3.7615395900662936,0.9148920730752343,0.060150251377405047,0.9168672521781249,3.7615384420639777,0.9148920742804302,0.060150233046243014,1.0,0.0,1.0,0.0,0.0008415114962297828,-95.82950899202358,-8.547120871569513e-05,-0.0008371596447318552,0.9999983226317708,9.81213101052096e-06,0.9999983226317561,1.7125370551462166e-07,7.580681491980631e-08,8.242921044426295,7.502366289707331e-08,1.0868449465865563e-08,0.0,0.0,0.0,0.0,0.0008323592285111287,98.24291867252069,-0.00011933559848084107,0.0008237602201022218
89125093.81337343,0.9237681331674298,3.845764642404448,0.9216880051504378,0.06195792941540938,0.92376813316743,3.845763619246308,0.9216880062568502,0.06195791295638581,1.0,0.0,1.0,0.0,0.0009345381508751282,-96.09171913162837,-9.917352513249884e-05,-0.0009292610867532858,0.9999983405740441,1.0147036796635417e-05,0.9999983405740286,1.770989075392938e-07,7.481536704407746e-08,6.6756446620846726,7.430813039965929e-08,8.697177843833102e-09,0.0,0.0,0.0,0.0,0.0009217080066308563,96.67564254812157,-0.00010714718437503886,0.0009154589725203024
99999999.99999873,0.9309428798037321,3.8813199257916673,0.928807669916972,0.06301553586752476,0.930942879803732,3.8813190139010154,0.9288076709198952,0.06301552108509158,1.0,0.0,1.0,0.0,0.0010370994792209894,-96.30072826920079,-0.00011381849952334921,-0.001030834942639558,0.9999983593752502,1.0379019610967181e-05,0.9999983593752337,1.811477681444379e-07,7.387257177530209e-08,5.286749700943852,7.35583203152325e-08,6.806641837118596e-09,0.0,0.0,0.0,0.0,0.001021141126680712,95.28674781687225,-9.408822892527702e-05,0.001016797229429968
