# artifact_type: raw_data
# circuit_file: inverting amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\inverting amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:09.947959

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.002505600000000005,-3.5178542758738856e-09,0.003517819094129947,12.0,-0.0003517857790526982,0.0,-12.0,0.0035178542758738857,-3.518174393870102e-08,-1.2e-11,-1.2e-11,3.517822611984223e-08
0.002525600000000005,-1.6015668189127035e-08,0.01601550801787119,12.0,-0.0016015684190221272,0.0,-12.0,0.016015668189127034,-1.601712558453594e-07,-1.2e-11,-1.2e-11,1.601552403353938e-07
0.002545600000000005,-2.8260905447741385e-08,0.028260622812970024,12.0,-0.002826093368292995,0.0,-12.0,0.028260905447741385,-2.826347713612287e-07,-1.2e-11,-1.2e-11,2.826065107387547e-07
0.002565600000000005,-4.006045134519824e-08,0.04006005070423054,12.0,-0.004006049136919535,0.0,-12.0,0.04006045134519824,-4.006409677001499e-07,-1.2e-11,-1.2e-11,4.00600907646819e-07
0.002585600000000005,-5.122821999398752e-08,0.05122770766517088,12.0,-0.005122827117559081,0.0,-12.0,0.05122821999398752,-5.12328816641705e-07,-1.2e-11,-1.2e-11,5.122775889339088e-07
0.0026056000000000052,-6.158808901121634e-08,0.06158747307428225,12.0,-0.006158815054326137,0.0,-12.0,0.061588089011216346,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466237126e-07
0.0026256000000000053,-7.097667707379722e-08,0.07097596724243906,12.0,-0.007097674798588689,0.0,-12.0,0.07097667707379722,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821911615e-07
0.0026456000000000053,-7.924592053951287e-08,0.0792451280081952,12.0,-0.007924599971332113,0.0,-12.0,0.07924592053951286,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725411574e-07
0.0026656000000000054,-8.626540849910183e-08,0.08626454576651697,12.0,-0.008626549468601046,0.0,-12.0,0.08626540849910183,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203192548e-07
0.0026856000000000054,-9.19244394342028e-08,0.09192352010615898,12.0,-0.009192453127499276,0.0,-12.0,0.0919244394342028,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203059843e-07
0.0027056000000000055,-9.613376704642807e-08,0.09613280562127771,12.0,-0.009613386309271521,0.0,-12.0,0.09613376704642806,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175504477e-07
0.0027256000000000055,-9.882700772480231e-08,0.09882601936479438,12.0,-0.009882710646187936,0.0,-12.0,0.09882700772480231,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819180211e-07
0.0027456000000000056,-9.996168745496367e-08,0.09996068774712591,12.0,-0.00999617873256879,0.0,-12.0,0.09996168745496367,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881336e-07
0.0027656000000000056,-9.951991165974254e-08,0.09951891637006473,12.0,-0.009952001108909298,0.0,-12.0,0.09951991165974254,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.95190158899764e-07
0.0027856000000000057,-9.750864740733372e-08,0.09750767223212864,12.0,-0.009750874482725012,0.0,-12.0,0.09750864740733371,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974077605e-07
0.0028056000000000057,-9.395961353646872e-08,0.0939586738548319,12.0,-0.009395970741058081,0.0,-12.0,0.09395961353646871,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781444544e-07
0.002825600000000006,-8.892878043138117e-08,0.08892789106265336,12.0,-0.008892886927923812,0.0,-12.0,0.08892878043138117,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999143381e-07
0.002845600000000006,-8.249548733541213e-08,0.08249466230546947,12.0,-0.008249556975583015,0.0,-12.0,0.08249548733541213,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.249474480095681e-07
0.002865600000000006,-7.476119112374837e-08,0.07476044344380588,12.0,-0.0074761265816908245,0.0,-12.0,0.07476119112374838,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820499702e-07
0.002885600000000006,-6.584786626789231e-08,0.06584720772930934,12.0,-0.006584793205583828,0.0,-12.0,0.06584786626789231,-6.585385829704915e-07,-1.2e-11,-1.2e-11,6.584727357717561e-07
0.002905600000000006,-5.589608122538296e-08,0.05589552221370635,12.0,-0.005589613707059982,0.0,-12.0,0.05589608122538296,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810978757e-07
0.002925600000000006,-4.506278159124858e-08,0.0450623309224264,12.0,-0.004506282661302391,0.0,-12.0,0.04506278159124858,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.5062375985207996e-07
0.002945600000000006,-3.3518814972219637e-08,0.03351847975356844,12.0,-0.003351884846053313,0.0,-12.0,0.03351881497221964,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.351851327238341e-07
0.002965600000000006,-2.144623661790928e-08,0.021446022136027438,12.0,-0.0021446258044630234,0.0,-12.0,0.02144623661790928,-2.1448188184183814e-07,-1.2e-11,-1.2e-11,2.1446043582264056e-07
0.0029856000000000062,-9.035438300773732e-09,0.00903534793816865,12.0,-0.0009035447327989957,0.0,-12.0,0.009035438300773732,-9.036260508257787e-08,-1.2e-11,-1.2e-11,9.03535697360695e-08
0.0030056000000000063,3.5178542758745838e-09,-0.0035178190941306453,12.0,0.000351785779052768,0.0,-12.0,-0.003517854275874584,3.518174393870102e-08,-1.2e-11,-1.2e-11,-3.517822611984921e-08
0.0030256000000000063,1.601566818912807e-08,-0.016015508017872226,12.0,0.001601568419022231,0.0,-12.0,-0.01601566818912807,1.601712558453594e-07,-1.2e-11,-1.2e-11,-1.6015524033540418e-07
0.0030456000000000064,2.826090544774223e-08,-0.02826062281297087,12.0,0.0028260933682930796,0.0,-12.0,-0.02826090544774223,2.826347713612287e-07,-1.2e-11,-1.2e-11,-2.826065107387632e-07
0.0030656000000000064,4.0060451345198885e-08,-0.04006005070423119,12.0,0.004006049136919599,0.0,-12.0,-0.04006045134519889,4.006409677001499e-07,-1.2e-11,-1.2e-11,-4.006009076468254e-07
0.0030856000000000065,5.1228219993988115e-08,-0.05122770766517147,12.0,0.005122827117559141,0.0,-12.0,-0.05122821999398811,5.12328816641705e-07,-1.2e-11,-1.2e-11,-5.122775889339148e-07
0.0031056000000000065,6.158808901121689e-08,-0.06158747307428279,12.0,0.006158815054326191,0.0,-12.0,-0.06158808901121689,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.15875346623718e-07
0.0031256000000000066,7.097667707379796e-08,-0.0709759672424398,12.0,0.007097674798588763,0.0,-12.0,-0.07097667707379797,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821911689e-07
0.0031456000000000066,7.924592053951329e-08,-0.07924512800819564,12.0,0.007924599971332156,0.0,-12.0,-0.07924592053951329,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725411618e-07
0.0031656000000000067,8.626540849910218e-08,-0.08626454576651732,12.0,0.008626549468601082,0.0,-12.0,-0.08626540849910218,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203192584e-07
0.0031856000000000067,9.192443943420308e-08,-0.09192352010615926,12.0,0.009192453127499304,0.0,-12.0,-0.09192443943420307,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.19236120305987e-07
0.003205600000000007,9.613376704642836e-08,-0.096132805621278,12.0,0.009613386309271551,0.0,-12.0,-0.09613376704642836,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175504506e-07
0.003225600000000007,9.882700772480248e-08,-0.09882601936479454,12.0,0.009882710646187952,0.0,-12.0,-0.09882700772480248,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.882611819180228e-07
0.003245600000000007,9.996168745496369e-08,-0.09996068774712592,12.0,0.009996178732568792,0.0,-12.0,-0.09996168745496369,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770881338e-07
0.003265600000000007,9.951991165974246e-08,-0.09951891637006464,12.0,0.009952001108909292,0.0,-12.0,-0.09951991165974246,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588997632e-07
0.003285600000000007,9.750864740733357e-08,-0.0975076722321285,12.0,0.009750874482724997,0.0,-12.0,-0.09750864740733357,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.75077697407759e-07
0.003305600000000007,9.395961353646836e-08,-0.09395867385483155,12.0,0.009395970741058045,0.0,-12.0,-0.09395961353646835,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781444508e-07
0.003325600000000007,8.892878043138068e-08,-0.08892789106265288,12.0,0.008892886927923763,0.0,-12.0,-0.08892878043138068,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.892797999143332e-07
0.003345600000000007,8.249548733541172e-08,-0.08249466230546905,12.0,0.008249556975582975,0.0,-12.0,-0.08249548733541172,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480095641e-07
0.003365600000000007,7.476119112374791e-08,-0.0747604434438054,12.0,0.0074761265816907785,0.0,-12.0,-0.0747611911237479,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820499655e-07
0.0033856000000000073,6.584786626789178e-08,-0.06584720772930881,12.0,0.006584793205583776,0.0,-12.0,-0.06584786626789178,6.585385829704915e-07,-1.2e-11,-1.2e-11,-6.584727357717509e-07
0.0034056000000000073,5.589608122538208e-08,-0.055895522213705466,12.0,0.005589613707059894,0.0,-12.0,-0.05589608122538208,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.589557810978669e-07
0.0034256000000000074,4.506278159124797e-08,-0.045062330922425786,12.0,0.004506282661302329,0.0,-12.0,-0.04506278159124797,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.5062375985207377e-07
0.0034456000000000074,3.3518814972218975e-08,-0.033518479753567774,12.0,0.003351884846053247,0.0,-12.0,-0.03351881497221897,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.351851327238275e-07
0.0034656000000000075,2.1446236617908594e-08,-0.02144602213602675,12.0,0.002144625804462955,0.0,-12.0,-0.021446236617908593,2.1448188184183814e-07,-1.2e-11,-1.2e-11,-2.144604358226337e-07
0.0034856000000000075,9.035438300772683e-09,-0.0090353479381676,12.0,0.0009035447327988907,0.0,-12.0,-0.009035438300772683,9.036260508257787e-08,-1.2e-11,-1.2e-11,-9.0353569736059e-08
0.0035056000000000076,-3.5178542758752815e-09,0.0035178190941313426,12.0,-0.0003517857790528377,0.0,-12.0,0.0035178542758752813,-3.518174393870102e-08,-1.2e-11,-1.2e-11,3.5178226119856186e-08
0.0035256000000000076,-1.6015668189128765e-08,0.01601550801787292,12.0,-0.0016015684190223002,0.0,-12.0,0.016015668189128765,-1.601712558453594e-07,-1.2e-11,-1.2e-11,1.6015524033541111e-07
0.0035456000000000077,-2.8260905447742893e-08,0.028260622812971533,12.0,-0.002826093368293146,0.0,-12.0,0.028260905447742894,-2.826347713612287e-07,-1.2e-11,-1.2e-11,2.826065107387698e-07
0.0035656000000000077,-4.0060451345199534e-08,0.04006005070423183,12.0,-0.004006049136919663,0.0,-12.0,0.04006045134519953,-4.006409677001499e-07,-1.2e-11,-1.2e-11,4.006009076468319e-07
0.003585600000000008,-5.122821999398903e-08,0.05122770766517239,12.0,-0.005122827117559232,0.0,-12.0,0.05122821999398903,-5.12328816641705e-07,-1.2e-11,-1.2e-11,5.122775889339239e-07
0.003605600000000008,-6.158808901121771e-08,0.06158747307428361,12.0,-0.006158815054326274,0.0,-12.0,0.061588089011217706,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466237263e-07
0.003625600000000008,-7.097667707379847e-08,0.0709759672424403,12.0,-0.007097674798588812,0.0,-12.0,0.07097667707379847,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821911739e-07
0.003645600000000008,-7.924592053951373e-08,0.07924512800819607,12.0,-0.0079245999713322,0.0,-12.0,0.07924592053951372,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725411661e-07
0.003665600000000008,-8.626540849910254e-08,0.08626454576651768,12.0,-0.008626549468601117,0.0,-12.0,0.08626540849910254,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.626463203192619e-07
0.003685600000000008,-9.19244394342035e-08,0.09192352010615969,12.0,-0.009192453127499346,0.0,-12.0,0.0919244394342035,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203059913e-07
0.003705600000000008,-9.613376704642853e-08,0.09613280562127818,12.0,-0.009613386309271568,0.0,-12.0,0.09613376704642854,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175504523e-07
0.003725600000000008,-9.882700772480259e-08,0.09882601936479465,12.0,-0.009882710646187962,0.0,-12.0,0.09882700772480259,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819180239e-07
0.003745600000000008,-9.996168745496369e-08,0.09996068774712592,12.0,-0.009996178732568793,0.0,-12.0,0.09996168745496369,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881338e-07
0.0037656000000000083,-9.95199116597424e-08,0.09951891637006459,12.0,-0.009952001108909285,0.0,-12.0,0.0995199116597424,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.951901588997625e-07
0.0037856000000000083,-9.750864740733332e-08,0.09750767223212825,12.0,-0.009750874482724972,0.0,-12.0,0.09750864740733332,-9.751752050729534e-07,-1.2e-11,-1.2e-11,9.750776974077565e-07
0.0038056000000000084,-9.395961353646812e-08,0.09395867385483131,12.0,-0.00939597074105802,0.0,-12.0,0.09395961353646812,-9.396816368079097e-07,-1.2e-11,-1.2e-11,9.395876781444484e-07
0.0038256000000000084,-8.892878043138038e-08,0.08892789106265257,12.0,-0.008892886927923732,0.0,-12.0,0.08892878043138037,-8.893687278022089e-07,-1.2e-11,-1.2e-11,8.892797999143301e-07
0.0038456000000000085,-8.249548733541133e-08,0.08249466230546866,12.0,-0.008249556975582936,0.0,-12.0,0.08249548733541133,-8.250299426693086e-07,-1.2e-11,-1.2e-11,8.2494744800956e-07
0.0038656000000000085,-7.476119112374722e-08,0.07476044344380472,12.0,-0.007476126581690709,0.0,-12.0,0.07476119112374723,-7.476799425004677e-07,-1.2e-11,-1.2e-11,7.476051820499586e-07
0.0038856000000000086,-6.584786626789099e-08,0.06584720772930802,12.0,-0.006584793205583695,0.0,-12.0,0.06584786626789099,-6.585385829704915e-07,-1.2e-11,-1.2e-11,6.584727357717428e-07
0.0039056000000000086,-5.58960812253815e-08,0.05589552221370488,12.0,-0.005589613707059836,0.0,-12.0,0.0558960812253815,-5.590116766152065e-07,-1.2e-11,-1.2e-11,5.589557810978611e-07
0.003925600000000008,-4.506278159124734e-08,0.045062330922425155,12.0,-0.004506282661302267,0.0,-12.0,0.04506278159124734,-4.50668822184197e-07,-1.2e-11,-1.2e-11,4.506237598520675e-07
0.003945600000000008,-3.351881497221832e-08,0.03351847975356712,12.0,-0.0033518848460531814,0.0,-12.0,0.03351881497221832,-3.352186511984545e-07,-1.2e-11,-1.2e-11,3.3518513272382094e-07
0.003965600000000008,-2.1446236617907913e-08,0.02144602213602607,12.0,-0.0021446258044628868,0.0,-12.0,0.021446236617907913,-2.1448188184183814e-07,-1.2e-11,-1.2e-11,2.144604358226269e-07
0.003985600000000008,-9.03543830077234e-09,0.009035347938167258,12.0,-0.0009035447327988566,0.0,-12.0,0.00903543830077234,-9.036260508257787e-08,-1.2e-11,-1.2e-11,9.035356973605559e-08
0.0040056000000000085,3.517854275875624e-09,-0.0035178190941316852,12.0,0.00035178577905287204,0.0,-12.0,-0.003517854275875624,3.518174393870102e-08,-1.2e-11,-1.2e-11,-3.5178226119859614e-08
0.0040256000000000085,1.6015668189129102e-08,-0.016015508017873256,12.0,0.001601568419022334,0.0,-12.0,-0.0160156681891291,1.601712558453594e-07,-1.2e-11,-1.2e-11,-1.6015524033541448e-07
0.0040456000000000086,2.8260905447743228e-08,-0.028260622812971866,12.0,0.0028260933682931794,0.0,-12.0,-0.028260905447743227,2.826347713612287e-07,-1.2e-11,-1.2e-11,-2.8260651073877314e-07
0.004065600000000009,4.0060451345200175e-08,-0.04006005070423248,12.0,0.0040060491369197275,0.0,-12.0,-0.04006045134520018,4.006409677001499e-07,-1.2e-11,-1.2e-11,-4.006009076468383e-07
0.004085600000000009,5.1228219993989015e-08,-0.05122770766517237,12.0,0.005122827117559231,0.0,-12.0,-0.051228219993989015,5.12328816641705e-07,-1.2e-11,-1.2e-11,-5.122775889339238e-07
0.004105600000000009,6.158808901121799e-08,-0.06158747307428389,12.0,0.006158815054326301,0.0,-12.0,-0.061588089011217984,6.159369340952292e-07,-1.2e-11,-1.2e-11,-6.158753466237291e-07
0.004125600000000009,7.09766770737987e-08,-0.07097596724244054,12.0,0.0070976747985888365,0.0,-12.0,-0.0709766770737987,7.098313581643811e-07,-1.2e-11,-1.2e-11,-7.097603821911763e-07
0.004145600000000009,7.924592053951414e-08,-0.07924512800819648,12.0,0.007924599971332241,0.0,-12.0,-0.07924592053951414,7.925313176559978e-07,-1.2e-11,-1.2e-11,-7.924520725411702e-07
0.004165600000000009,8.626540849910308e-08,-0.08626454576651822,12.0,0.00862654946860117,0.0,-12.0,-0.08626540849910308,8.627325848581391e-07,-1.2e-11,-1.2e-11,-8.626463203192673e-07
0.004185600000000009,9.192443943420365e-08,-0.09192352010615983,12.0,0.00919245312749936,0.0,-12.0,-0.09192443943420364,9.193280438163365e-07,-1.2e-11,-1.2e-11,-9.192361203059926e-07
0.004205600000000009,9.613376704642874e-08,-0.09613280562127839,12.0,0.009613386309271589,0.0,-12.0,-0.09613376704642874,9.614251503531346e-07,-1.2e-11,-1.2e-11,-9.613290175504544e-07
0.004225600000000009,9.882700772480269e-08,-0.09882601936479476,12.0,0.009882710646187974,0.0,-12.0,-0.0988270077248027,9.883600079335642e-07,-1.2e-11,-1.2e-11,-9.88261181918025e-07
0.004245600000000009,9.996168745496373e-08,-0.09996068774712596,12.0,0.009996178732568797,0.0,-12.0,-0.09996168745496373,9.997078377621538e-07,-1.2e-11,-1.2e-11,-9.996078770881342e-07
0.004265600000000009,9.951991165974236e-08,-0.09951891637006455,12.0,0.009952001108909281,0.0,-12.0,-0.09951991165974236,9.952896778131493e-07,-1.2e-11,-1.2e-11,-9.951901588997621e-07
0.004285600000000009,9.750864740733325e-08,-0.09750767223212818,12.0,0.009750874482724966,0.0,-12.0,-0.09750864740733325,9.751752050729534e-07,-1.2e-11,-1.2e-11,-9.750776974077558e-07
0.004305600000000009,9.395961353646801e-08,-0.09395867385483121,12.0,0.00939597074105801,0.0,-12.0,-0.09395961353646802,9.396816368079097e-07,-1.2e-11,-1.2e-11,-9.395876781444473e-07
0.004325600000000009,8.892878043138006e-08,-0.08892789106265225,12.0,0.0088928869279237,0.0,-12.0,-0.08892878043138006,8.893687278022089e-07,-1.2e-11,-1.2e-11,-8.89279799914327e-07
0.004345600000000009,8.249548733541114e-08,-0.08249466230546847,12.0,0.008249556975582916,0.0,-12.0,-0.08249548733541114,8.250299426693086e-07,-1.2e-11,-1.2e-11,-8.249474480095581e-07
0.004365600000000009,7.476119112374698e-08,-0.07476044344380448,12.0,0.007476126581690686,0.0,-12.0,-0.07476119112374698,7.476799425004677e-07,-1.2e-11,-1.2e-11,-7.476051820499563e-07
0.0043856000000000095,6.584786626789073e-08,-0.06584720772930776,12.0,0.00658479320558367,0.0,-12.0,-0.06584786626789073,6.585385829704915e-07,-1.2e-11,-1.2e-11,-6.584727357717403e-07
0.0044056000000000095,5.589608122538092e-08,-0.0558955222137043,12.0,0.005589613707059778,0.0,-12.0,-0.055896081225380916,5.590116766152065e-07,-1.2e-11,-1.2e-11,-5.589557810978554e-07
0.0044256000000000096,4.50627815912464e-08,-0.04506233092242421,12.0,0.004506282661302172,0.0,-12.0,-0.045062781591246395,4.50668822184197e-07,-1.2e-11,-1.2e-11,-4.506237598520581e-07
0.00444560000000001,3.351881497221766e-08,-0.033518479753566456,12.0,0.0033518848460531154,0.0,-12.0,-0.033518814972217655,3.352186511984545e-07,-1.2e-11,-1.2e-11,-3.351851327238143e-07
0.00446560000000001,2.1446236617906887e-08,-0.021446022136025044,12.0,0.002144625804462784,0.0,-12.0,-0.021446236617906886,2.1448188184183814e-07,-1.2e-11,-1.2e-11,-2.1446043582261663e-07
0.00448560000000001,9.035438300771293e-09,-0.00903534793816621,12.0,0.0009035447327987517,0.0,-12.0,-0.009035438300771293,9.036260508257787e-08,-1.2e-11,-1.2e-11,-9.035356973604511e-08
0.00450560000000001,-3.517854275877033e-09,0.0035178190941330943,12.0,-0.0003517857790530129,0.0,-12.0,0.003517854275877033,-3.518174393870102e-08,-1.2e-11,-1.2e-11,3.51782261198737e-08
0.00452560000000001,-1.601566818912979e-08,0.016015508017873947,12.0,-0.0016015684190224028,0.0,-12.0,0.016015668189129792,-1.601712558453594e-07,-1.2e-11,-1.2e-11,1.6015524033542136e-07
0.00454560000000001,-2.8260905447744237e-08,0.028260622812972876,12.0,-0.0028260933682932804,0.0,-12.0,0.028260905447744237,-2.826347713612287e-07,-1.2e-11,-1.2e-11,2.8260651073878325e-07
0.00456560000000001,-4.0060451345200486e-08,0.04006005070423278,12.0,-0.004006049136919759,0.0,-12.0,0.04006045134520048,-4.006409677001499e-07,-1.2e-11,-1.2e-11,4.006009076468414e-07
0.00458560000000001,-5.122821999399022e-08,0.05122770766517358,12.0,-0.005122827117559352,0.0,-12.0,0.05122821999399022,-5.12328816641705e-07,-1.2e-11,-1.2e-11,5.122775889339358e-07
0.00460560000000001,-6.158808901121853e-08,0.061587473074284436,12.0,-0.0061588150543263566,0.0,-12.0,0.06158808901121853,-6.159369340952292e-07,-1.2e-11,-1.2e-11,6.158753466237346e-07
0.00462560000000001,-7.097667707379945e-08,0.07097596724244128,12.0,-0.007097674798588911,0.0,-12.0,0.07097667707379944,-7.098313581643811e-07,-1.2e-11,-1.2e-11,7.097603821911837e-07
0.00464560000000001,-7.924592053951435e-08,0.07924512800819669,12.0,-0.007924599971332262,0.0,-12.0,0.07924592053951435,-7.925313176559978e-07,-1.2e-11,-1.2e-11,7.924520725411723e-07
0.00466560000000001,-8.626540849910324e-08,0.08626454576651839,12.0,-0.008626549468601188,0.0,-12.0,0.08626540849910325,-8.627325848581391e-07,-1.2e-11,-1.2e-11,8.62646320319269e-07
0.00468560000000001,-9.192443943420406e-08,0.09192352010616024,12.0,-0.009192453127499401,0.0,-12.0,0.09192443943420406,-9.193280438163365e-07,-1.2e-11,-1.2e-11,9.192361203059968e-07
0.00470560000000001,-9.613376704642893e-08,0.09613280562127857,12.0,-0.009613386309271608,0.0,-12.0,0.09613376704642893,-9.614251503531346e-07,-1.2e-11,-1.2e-11,9.613290175504564e-07
0.00472560000000001,-9.882700772480286e-08,0.09882601936479493,12.0,-0.00988271064618799,0.0,-12.0,0.09882700772480286,-9.883600079335642e-07,-1.2e-11,-1.2e-11,9.882611819180266e-07
0.00474560000000001,-9.996168745496376e-08,0.09996068774712599,12.0,-0.009996178732568799,0.0,-12.0,0.09996168745496375,-9.997078377621538e-07,-1.2e-11,-1.2e-11,9.996078770881344e-07
0.0047656000000000105,-9.951991165974225e-08,0.09951891637006444,12.0,-0.00995200110890927,0.0,-12.0,0.09951991165974225,-9.952896778131493e-07,-1.2e-11,-1.2e-11,9.95190158899761e-07
